,ID,well,campo,Socio,E_Brent,tipo_costo,P_D,FC_T
90,90,NW9NA,CANO_RONDON,con_socio,95,pesimista,0,"[Decimal('0'), Decimal('8404.1993'), Decimal('3985.2698'), Decimal('4631.5116'), Decimal('2214.3105'), Decimal('1001.0814'), Decimal('111.3314'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
91,91,NW9NA,CANO_RONDON,con_socio,45,pesimista,0.1,"[Decimal('0'), Decimal('4094.5182'), Decimal('-866.7351'), Decimal('1833.2686'), Decimal('707.7094'), Decimal('235.9649'), Decimal('-145.7176'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
92,92,NW9NA,CANO_RONDON,con_socio,50,pesimista,0.1,"[Decimal('0'), Decimal('4525.4863'), Decimal('-254.3963'), Decimal('2140.8666'), Decimal('866.424'), Decimal('313.1476'), Decimal('-120.0127'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
93,93,NW9NA,CANO_RONDON,con_socio,60,pesimista,0.1,"[Decimal('0'), Decimal('5387.4225'), Decimal('970.2813'), Decimal('2756.0627'), Decimal('1183.853'), Decimal('467.513'), Decimal('-68.6029'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
94,94,NW9NA,CANO_RONDON,con_socio,70,pesimista,0.1,"[Decimal('0'), Decimal('6249.3587'), Decimal('2194.9589'), Decimal('3371.2587'), Decimal('1501.2821'), Decimal('621.8784'), Decimal('-17.1931'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
95,95,NW9NA,CANO_RONDON,con_socio,80,pesimista,0.1,"[Decimal('0'), Decimal('7111.295'), Decimal('3122.2529'), Decimal('3918.7672'), Decimal('1818.7112'), Decimal('776.2438'), Decimal('34.2167'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
96,96,NW9NA,CANO_RONDON,con_socio,90,pesimista,0.1,"[Decimal('0'), Decimal('7973.2312'), Decimal('3979.5272'), Decimal('4349.4045'), Decimal('2068.7488'), Decimal('930.2948'), Decimal('85.6265'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
97,97,NW9NA,CANO_RONDON,con_socio,95,pesimista,0.1,"[Decimal('0'), Decimal('8404.1993'), Decimal('4408.1644'), Decimal('4564.7231'), Decimal('2179.849'), Decimal('984.3227'), Decimal('111.3314'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
98,98,NW9NA,CANO_RONDON,con_socio,45,pesimista,0.2,"[Decimal('0'), Decimal('4094.5182'), Decimal('-310.8837'), Decimal('1833.2686'), Decimal('707.7094'), Decimal('235.9649'), Decimal('-145.7176'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
99,99,NW9NA,CANO_RONDON,con_socio,50,pesimista,0.2,"[Decimal('0'), Decimal('4525.4863'), Decimal('301.4551'), Decimal('2140.8666'), Decimal('866.424'), Decimal('313.1476'), Decimal('-120.0127'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
100,100,NW9NA,CANO_RONDON,con_socio,60,pesimista,0.2,"[Decimal('0'), Decimal('5387.4225'), Decimal('1526.1326'), Decimal('2756.0627'), Decimal('1183.853'), Decimal('467.513'), Decimal('-68.6029'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
101,101,NW9NA,CANO_RONDON,con_socio,70,pesimista,0.2,"[Decimal('0'), Decimal('6249.3587'), Decimal('2687.8732'), Decimal('3371.2587'), Decimal('1501.2821'), Decimal('621.8784'), Decimal('-17.1931'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
102,102,NW9NA,CANO_RONDON,con_socio,80,pesimista,0.2,"[Decimal('0'), Decimal('7111.295'), Decimal('3545.1475'), Decimal('3851.9787'), Decimal('1812.0868'), Decimal('776.2438'), Decimal('34.2167'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
103,103,NW9NA,CANO_RONDON,con_socio,90,pesimista,0.2,"[Decimal('0'), Decimal('7973.2312'), Decimal('4402.4218'), Decimal('4282.6159'), Decimal('2034.2872'), Decimal('913.5362'), Decimal('85.6265'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
104,104,NW9NA,CANO_RONDON,con_socio,95,pesimista,0.2,"[Decimal('0'), Decimal('8404.1993'), Decimal('4831.059'), Decimal('4497.9345'), Decimal('2145.3874'), Decimal('967.5641'), Decimal('111.3314'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
105,105,NW9NA,CANO_RONDON,con_socio,45,pesimista,0.3,"[Decimal('0'), Decimal('4094.5182'), Decimal('244.9676'), Decimal('1833.2686'), Decimal('707.7094'), Decimal('235.9649'), Decimal('-145.7176'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
106,106,NW9NA,CANO_RONDON,con_socio,50,pesimista,0.3,"[Decimal('0'), Decimal('4525.4863'), Decimal('857.3064'), Decimal('2140.8666'), Decimal('866.424'), Decimal('313.1476'), Decimal('-120.0127'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
107,107,NW9NA,CANO_RONDON,con_socio,60,pesimista,0.3,"[Decimal('0'), Decimal('5387.4225'), Decimal('2081.984'), Decimal('2756.0627'), Decimal('1183.853'), Decimal('467.513'), Decimal('-68.6029'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
108,108,NW9NA,CANO_RONDON,con_socio,70,pesimista,0.3,"[Decimal('0'), Decimal('6249.3587'), Decimal('3110.7678'), Decimal('3354.5529'), Decimal('1501.2821'), Decimal('621.8784'), Decimal('-17.1931'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
109,109,NW9NA,CANO_RONDON,con_socio,80,pesimista,0.3,"[Decimal('0'), Decimal('7111.295'), Decimal('3968.0421'), Decimal('3785.1901'), Decimal('1777.6253'), Decimal('776.2438'), Decimal('34.2167'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
110,110,NW9NA,CANO_RONDON,con_socio,90,pesimista,0.3,"[Decimal('0'), Decimal('7973.2312'), Decimal('4825.3164'), Decimal('4215.8274'), Decimal('1999.8256'), Decimal('896.7776'), Decimal('85.6265'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
111,111,NW9NA,CANO_RONDON,con_socio,95,pesimista,0.3,"[Decimal('0'), Decimal('8404.1993'), Decimal('5253.9536'), Decimal('4431.146'), Decimal('2110.9258'), Decimal('950.8055'), Decimal('111.3314'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
112,112,NW9NA,CANO_RONDON,con_socio,45,probable,0,"[Decimal('0'), Decimal('4094.5182'), Decimal('-2616.158'), Decimal('1833.2686'), Decimal('707.7094'), Decimal('235.9649'), Decimal('-145.7176'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
113,113,NW9NA,CANO_RONDON,con_socio,50,probable,0,"[Decimal('0'), Decimal('4525.4863'), Decimal('-2003.8192'), Decimal('2140.8666'), Decimal('866.424'), Decimal('313.1476'), Decimal('-120.0127'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
114,114,NW9NA,CANO_RONDON,con_socio,60,probable,0,"[Decimal('0'), Decimal('5387.4225'), Decimal('-779.1416'), Decimal('2756.0627'), Decimal('1183.853'), Decimal('467.513'), Decimal('-68.6029'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
115,115,NW9NA,CANO_RONDON,con_socio,70,probable,0,"[Decimal('0'), Decimal('6249.3587'), Decimal('445.536'), Decimal('3371.2587'), Decimal('1501.2821'), Decimal('621.8784'), Decimal('-17.1931'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
116,116,NW9NA,CANO_RONDON,con_socio,80,probable,0,"[Decimal('0'), Decimal('7111.295'), Decimal('1670.2136'), Decimal('3986.4548'), Decimal('1818.7112'), Decimal('776.2438'), Decimal('34.2167'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
117,117,NW9NA,CANO_RONDON,con_socio,90,probable,0,"[Decimal('0'), Decimal('7973.2312'), Decimal('2648.5571'), Decimal('4559.6071'), Decimal('2136.1403'), Decimal('930.6092'), Decimal('85.6265'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
118,118,NW9NA,CANO_RONDON,con_socio,95,probable,0,"[Decimal('0'), Decimal('8404.1993'), Decimal('3077.1942'), Decimal('4774.9257'), Decimal('2288.3094'), Decimal('1007.7919'), Decimal('111.3314'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
119,119,NW9NA,CANO_RONDON,con_socio,45,probable,0.1,"[Decimal('0'), Decimal('4094.5182'), Decimal('-1940.9495'), Decimal('1833.2686'), Decimal('707.7094'), Decimal('235.9649'), Decimal('-145.7176'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
120,120,NW9NA,CANO_RONDON,con_socio,50,probable,0.1,"[Decimal('0'), Decimal('4525.4863'), Decimal('-1328.6107'), Decimal('2140.8666'), Decimal('866.424'), Decimal('313.1476'), Decimal('-120.0127'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
121,121,NW9NA,CANO_RONDON,con_socio,60,probable,0.1,"[Decimal('0'), Decimal('5387.4225'), Decimal('-103.9331'), Decimal('2756.0627'), Decimal('1183.853'), Decimal('467.513'), Decimal('-68.6029'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
122,122,NW9NA,CANO_RONDON,con_socio,70,probable,0.1,"[Decimal('0'), Decimal('6249.3587'), Decimal('1120.7445'), Decimal('3371.2587'), Decimal('1501.2821'), Decimal('621.8784'), Decimal('-17.1931'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
123,123,NW9NA,CANO_RONDON,con_socio,80,probable,0.1,"[Decimal('0'), Decimal('7111.295'), Decimal('2304.9849'), Decimal('3986.4548'), Decimal('1818.7112'), Decimal('776.2438'), Decimal('34.2167'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
124,124,NW9NA,CANO_RONDON,con_socio,90,probable,0.1,"[Decimal('0'), Decimal('7973.2312'), Decimal('3162.2592'), Decimal('4478.4772'), Decimal('2135.3478'), Decimal('930.6092'), Decimal('85.6265'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
125,125,NW9NA,CANO_RONDON,con_socio,95,probable,0.1,"[Decimal('0'), Decimal('8404.1993'), Decimal('3590.8964'), Decimal('4693.7958'), Decimal('2246.4479'), Decimal('1007.7919'), Decimal('111.3314'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
126,126,NW9NA,CANO_RONDON,con_socio,45,probable,0.2,"[Decimal('0'), Decimal('4094.5182'), Decimal('-1265.741'), Decimal('1833.2686'), Decimal('707.7094'), Decimal('235.9649'), Decimal('-145.7176'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
127,127,NW9NA,CANO_RONDON,con_socio,50,probable,0.2,"[Decimal('0'), Decimal('4525.4863'), Decimal('-653.4022'), Decimal('2140.8666'), Decimal('866.424'), Decimal('313.1476'), Decimal('-120.0127'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
128,128,NW9NA,CANO_RONDON,con_socio,60,probable,0.2,"[Decimal('0'), Decimal('5387.4225'), Decimal('571.2754'), Decimal('2756.0627'), Decimal('1183.853'), Decimal('467.513'), Decimal('-68.6029'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
129,129,NW9NA,CANO_RONDON,con_socio,70,probable,0.2,"[Decimal('0'), Decimal('6249.3587'), Decimal('1795.9529'), Decimal('3371.2587'), Decimal('1501.2821'), Decimal('621.8784'), Decimal('-17.1931'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
130,130,NW9NA,CANO_RONDON,con_socio,80,probable,0.2,"[Decimal('0'), Decimal('7111.295'), Decimal('2818.6871'), Decimal('3966.71'), Decimal('1818.7112'), Decimal('776.2438'), Decimal('34.2167'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
131,131,NW9NA,CANO_RONDON,con_socio,90,probable,0.2,"[Decimal('0'), Decimal('7973.2312'), Decimal('3675.9614'), Decimal('4397.3472'), Decimal('2093.4863'), Decimal('930.6092'), Decimal('85.6265'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
132,132,NW9NA,CANO_RONDON,con_socio,95,probable,0.2,"[Decimal('0'), Decimal('8404.1993'), Decimal('4104.5985'), Decimal('4612.6658'), Decimal('2204.5865'), Decimal('996.3526'), Decimal('111.3314'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0'), Decimal('0')]"
